,Unnamed: 0,Unnamed: 0.1,created_at,id,full_text,source,retweet_count,favorite_count,hashtags,user_screen_name,user_location,user_followers_count,user_verified,user_handle,sentiments
1503,1503,1503,Feb-22,1.36E+18,"with news of dr. reddy's applying for accelerated approval of 'sputnik v' vaccine, here is quick summary of the potential candidate:  vaccine platform: viral vector technology using adenovirus as the vector. covishield uses the same platform, but there is difference. 1/n","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13,50,,covid19indiaorg,India,122772,FALSE,,0
1504,1504,1504,Feb-22,1.36E+18,do you know what vaccine is,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,3,,55heir,ldn,350,FALSE,,0
1505,1505,1505,Feb-22,1.36E+18,"india’s vaccination journey commenced on 16th january, 2020 with 2 major vaccines, namely—the sii-oxford-astrazeneca covishield vaccine and the bharat biotech-icmr covaxin vaccine, points out","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",5,10,COVID19,orfonline,India,84565,TRUE,,1
1506,1506,1506,Feb-22,1.36E+18,germans are turning down oxford-astrazeneca covid vaccine,"<a href=""https://www.relaso.com/"" rel=""nofollow"">Prof. Shanku</a>",1,0,,angsuman,India,7919,FALSE,,-1
1507,1507,1507,Feb-22,1.36E+18,india’s vaccine capacity will generate 1.1 billion doses for who-led covax scheme: fs | india news – times of india,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,You_Deeptech,"Surat, India",54,FALSE,,0
1508,1508,1508,Feb-22,1.36E+18,moderna moves forward on plan to increase covid vaccine supply in each vial after latest fda feedback,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,0,,SangamKatiyar,Delhi,6,FALSE,,0
1509,1509,1509,Feb-22,1.36E+18,"after seeing one crore plus cases in india with relatively very less mortality rate and now one crore plus vaccine shots administered, these murmurs of fresh lockdown are rather surprising. what's happening?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,1,Covid,DharunJoshi,Coimbatore/Hyderabad ,591,FALSE,,0
1510,1510,1510,Feb-22,1.36E+18,australia won’t advertise covid-19 vaccine on facebook amid news block,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,news98info,"Uttar Pradesh, India",123,FALSE,,0
1511,1511,1511,Feb-22,1.36E+18,waterfront waterfront waterfront im gonna hug and kiss all my friends and every stranger and have normal life im so happy aaaahhhhhhh this is the best i've felt in an entire year gimme the vaccine noooowww,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2,,fentonjfc,rip,223,FALSE,,1
1512,1512,1512,Feb-22,1.36E+18,"the vaccination for covid-19 for the front line staff of ranchi railway division began on monday at ranchi divisional railway hospital at hatia in ranchi. pramod kumar yadav, chief health inspector working at hatia railway station was given the first dose of the covid-19 vaccine","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5,45,,airnewsalerts,"New Delhi, India",2628345,TRUE,,0
1513,1513,1513,Feb-22,1.36E+18,exhausted with different types of#madarchod in my life. oh god pls quarantine them permanently or vaccine them with some humour ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2,,roohiitgupta,India,219,FALSE,,0
1514,1514,1514,Feb-22,1.36E+18,"so thinks she's better than us ""common"" folk and should be afforded the opportunity the get the vaccine before any of us? why does keep her around?","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,3,,MarieSisneros1,5280,1697,FALSE,,0
1515,1515,1515,Feb-22,1.36E+18,uk speeds up covid-19 vaccine goal for all adults with july target,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,ATDUX_COM,India,343,FALSE,,1
1516,1516,1516,Feb-22,1.36E+18,this would be the first time that the company would be able to provide clarity on how many symptomatic cases of covid-19 its indigenous vaccine can prevent.,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",5,14,,IndianExpress,India,3799192,TRUE,,0
1517,1517,1517,Feb-22,1.36E+18,south korean catholic parishes issue new rules for safety and physical distancing as the government gradually eases covid-19 restrictions. read more…,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",0,0,"SouthKorea,Covid19,coronavirus",ucanindia,India,1768,FALSE,,0
1518,1518,1518,Feb-22,1.36E+18,sleepy at last.. have to take the second shot for covid vaccine tomorrow,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,,anony_idiot,"Dubai, India",267,FALSE,,0
1519,1519,1519,Feb-22,1.36E+18,60% of maharashtra ministers have tested positive for covid-19,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,iamrashed,"Dhaka,bangladesh",313,FALSE,,0
1520,1520,1520,Feb-22,1.36E+18,opinion: vaccine politics the race to produce vaccine has turned into competition to exert influence on global economies. — by,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,1,,kathmandupost,Kathmandu,505608,TRUE,,0
1521,1521,1521,Feb-22,1.36E+18,"bharat doesn't just bealive in vasudaiva kutumbkam but also practises it to""sarve santu niraymay"" 2lac doses of covid vaccine hav been offered along wit medicines,ventilators ppe kits to 150 nations by india so far! proud moment","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,4,"indiawithmodi,AtmaNirbharBharat",drshraddha16,भारत,6690,FALSE,,1
1522,1522,1522,Feb-22,1.36E+18,tokyo coronavirus cases: tokyo’s new daily covid-19 cases drop below 200 for 1st time in 3 months | world news,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,WaYs2rOcK,"New Delhi, India",51,FALSE,,0
1523,1523,1523,Feb-22,1.36E+18,amit shah discusses vaccine drive and public health response to covid-19 | india news – times of india,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,You_Deeptech,"Surat, India",54,FALSE,,0
1524,1524,1524,Feb-22,1.36E+18,"pune: helplines flooded with calls, most on vaccine anxiety, unemployment, exam-related stress","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,1,,punedaily,"Pune, India",33334,FALSE,,-1
1525,1525,1525,Feb-22,1.36E+18,"infestion rate jumped from 5% to 10% and testing also reduced to 800,000 resurgence of covid-19 in india's maharastra forces fresh containment measures","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,"COVID19,COVIDー19,COVID",RiyazHanfi,"Maharashtra, India",135,FALSE,,0
1526,1526,1526,Feb-22,1.36E+18,dg s deswal and more than 220 personnel received the first shot of vaccine today,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,Covid19,Lucky4Bharat,Bharat,264,FALSE,,0
1527,1527,1527,Feb-22,1.36E+18,i see many people without mask as if pandemic has ended. covid-19 cases on the rise again in india; kerala and maharashtra worst hit via,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,Babanomics,"New Delhi, India",913,FALSE,,0
1528,1528,1528,Feb-22,1.36E+18,pune-based sii has been producing hundreds of millions of doses for astrazeneca coronavirus vaccines,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",58,271,,OpIndia_com,New Delhi,521366,TRUE,,1
1529,1529,1529,Feb-22,1.36E+18,"doesn’t guarantee efficacy in coronavirus cure. company patanjali launched coronil, where and were present. issued clarification stating that no traditional medicine for covid-19 had been certified.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,"Coronil,Ramdev,DrHarshVardhan,NitinGadkari,WHO",74_dkbiswas,"Balurghat, West Bengal, India",726,FALSE,,-1
1530,1530,1530,Feb-22,1.36E+18,"as many as 57,367 people were administered the vaccines in maharashtra today","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,1,coronavirus,HTMumbai,Mumbai,36883,TRUE,,0
1531,1531,1531,Feb-22,1.36E+18,i’m shielding anyway seeming as that only changed last week when got text and won’t be leaving my flat till july when have my second vaccine so count me out about ‘june21st freedom’ what bullshit anyone who believes that is as dumb as government,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,,MissChar277,Ldn,84,FALSE,,0
1532,1532,1532,Feb-22,1.36E+18,"the vaccination drive, which started on january 16, has picked up pace in the last one week, and on monday, 27,219 healthcare workers and frontline workers got the vaccine shot.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,5,,IndianExpress,India,3799192,TRUE,,0
1533,1533,1533,Feb-22,1.36E+18,"nagpur: 12,827 healthcare workers (hcw) and frontline workers (flw) took covid vaccine in 11 districts of vid on monday. number was highest in single day in region since roll out of vaccine on january 16. 2,455 hcw took 1st dose, 5,113 hcw 2nd dose and 5,259 flw 1st dose.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,5,,anjayaaTOI,"Nagpur, Maharashtra",1366,FALSE,,0
1534,1534,1534,Feb-22,1.36E+18,govt looks to involve private sector once vaccine drive expands to 50-plus age group | india news,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,IndNews7,India,17,FALSE,,1
1535,1535,1535,Feb-22,1.36E+18,"un chief antonio guterres voices appreciation for india's leadership in fight against covid-19, vaccine assistance via namo app","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1,4,,RomeshNadir,India,12580,FALSE,,1
1536,1536,1536,Feb-22,1.36E+18,"preliminary results from study in scotland found that the pfizer-biontech vaccine reduced hospital admissions by up to 85% four weeks after the first dose, while the oxford-astrazeneca shot cut admissions by up to 94%","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2,9,,livemint,India,1949497,TRUE,,1
1537,1537,1537,Feb-22,1.36E+18,"the city has recently seen rise in the number of covid-19 cases. considering this, we urge all to help the administration by following rules and regulations and thus ensure that we do not repeat the old mistakes and face severe lockdown once again.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4,7,"COVIDー19,coronavirus",ycceofficial,"Nagpur, India",83,FALSE,,0
1538,1538,1538,Feb-22,1.36E+18,it is very shameful that health minister of country is promoting an unapproved vaccine for covid-19.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,5,"PatanjaliCoronil,Coronil,IndianMedicalAssociation",arindamdeka167,Guwahati,72,FALSE,,-1
1539,1539,1539,Feb-22,1.36E+18,today received call from sir’s office about my second dose of vaccine and about my health. ( not the recorded one). such nice gesture. thank you sir and get well soon.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,,dr_mehta,"Surat, India",85,FALSE,,1
1540,1540,1540,Feb-22,1.36E+18,"yes, on right and left side of ramdev are central ministers of india... and we indians we waiting for corona vaccine... what am wondering is why the government of india wasted 35000 crores on vaccine then...???","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,rssharma704,"Nashik, India",142,FALSE,,0
1541,1541,1541,Feb-22,1.36E+18,tested twice fucking week they just want us to get fed up take the vaccine,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,,iamtaonga, in bed,798,FALSE,,-1
1542,1542,1542,Feb-22,1.36E+18,will the covid-19 vaccine work as well in patients with obesity?,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",0,0,,nandan1098,New Delhi,602,FALSE,,0
1543,1543,1543,Feb-22,1.36E+18,"""about 70,000 doses of astrazeneca vaccine have been administered in germany which has 740,000 shots at its disposal. while part of the reason is doses for booster injections need to be stored away...slow deployment due to lack of trust in the vaccine"".","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3,6,,rupasubramanya,Canada/India,109982,TRUE,,1
1544,1544,1544,Feb-22,1.36E+18,wonderfully briefed by about apprehension about dangers and side affects of corona vaccine by people worldwide....must listen to him.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,"COVID19,CovidVaccine,Corona",GauravWaliaNews,"Chandigarh, India",865,FALSE,,0
1545,1545,1545,Feb-22,1.36E+18,dfkm need my vaccine first,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,4,,jesleyfaye,LDN,2278,FALSE,,1
1546,1546,1546,Feb-22,1.36E+18,when will kids get the covid-19 vaccine? here’s who else may have to wait,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,You_Deeptech,"Surat, India",54,FALSE,,0
1547,1547,1547,Feb-22,1.36E+18,"a journalist revealed that health minister, who resigned last week, ran covert vaccination programme for government officials and elites in the country. read more:","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,4,"Argentina,GinésGonzálezGarcía,COVID19",statecraftdaily,"Mumbai, India",5465,FALSE,,0
1548,1548,1548,Feb-22,1.36E+18,"""in early december, ethiopian airways launched vaccine logistics tie-up with alibaba, planning twice-weekly flights to move vaccines to africa and other parts of the world. the scale of china's vaccine logistics and diplomacy in africa is astounding.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,13,,rupasubramanya,Canada/India,109982,TRUE,,1
1549,1549,1549,Feb-22,1.36E+18,"ktr inaugurates bioasia, lauds hyderabad for vaccine efforts (via: hyderabads position as vaccine capital bolstered: ktr (via:","<a href=""http://newsaroundme.com"" rel=""nofollow"">namPublisher</a>",1,0,,newsFromHyd,"Hyderabad, India",206,FALSE,,1
1550,1550,1550,Feb-22,1.36E+18,vaccine passports are dead.... if ain’t got it. ain’t got it!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,,StarbwoyJawZ,LDN,101,FALSE,,-1
1551,1551,1551,Feb-22,1.36E+18,centralized administration of vaccines is not ramping up at all. enough of this. should open up the vaccine for everyone and quickly scale up for sake of publuc health.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,,pnqiad,"Pune, India",90,FALSE,,1
1552,1552,1552,Feb-22,1.36E+18,crazy with the vaccine just round the corner,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,Luftstretkrafte,Mumbai,226,FALSE,,0
1553,1553,1553,Feb-22,1.36E+18,uk govt’s chancellor won’t disclose if he’s vaccine profiteer,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,mirrorart4u,Tibet,461,FALSE,,0
1554,1554,1554,Feb-22,1.36E+18,"85% risk of hospitalization has been reduced to respectively at 94%. covid vaccine reducing risk of hospitalisations, scottish study suggests","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,"COVID19,COVIDー19,COVID",RiyazHanfi,"Maharashtra, India",135,FALSE,,1
1555,1555,1555,Feb-22,1.36E+18,my mom just got her second vaccine ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,8,,hypemanda,Indy,4631,FALSE,,0
